ID,UQNO,Q12Gender,Q13Age,Q14Population,Q15Mothaliv,Q16Mothparthh,Q17Fathaliv,Q18Fathparthh,Q19G_Parparthh,Q22Attend,Q23Eduinst,Q24AGE_GR1,Q25Miss_Day,Q26Miss_Rsn,Q27Daysabsent,Q51AFARMWRK_W,Q51ATIME,Q51BFETCHWATER_W,Q51BTIME,Q51CFETCHWOOD_W,Q51CTIME,Q51DPRODHHGDS_W,Q51DTIME,Q51ECONSTRUC_W,Q51ETIME,Q51FCATCHFOOD_W,Q51FTIME,Q52ABEG_LSTW,Q52BBEG_LSTYR,Q53AFARMWRK_Y,Q53BFETCHWATER_Y,Q53CFETCHWOOD_Y,Q53DPRODHHGDS_Y,Q53ECONSTRUC_Y,Q53FCATCHFOOD_Y,Q54TIME,Q71ACOOK,Q71BCLEAN,Q71CLAUNDRY,Q71DCHILDMIND,Q71EMAINTENANCE,Q71FSHOP,Q71GOTHR,Q72TIME,Q73ATTEND,Q741AFTERSCH,Q742BEFORESCH,Q743WEEKEND,Q75ACLEAN,Q75BMAINTENANCE,Q75CGARDEN,Q75DMARK,Q75EHOUSE,Q75FOTHR,Q76TIME,Q77ADIF_CTCHUP,Q77BNOTIME,Q77CCONCENTRATE,Q77DPUNCTUAL,Q77ELEISURE,Q78ASUBCODE,Q78BSUBCODE,Child_Labour,Geo_Type_Code,Province,Stratum,Metro_code
6405,799136700000001801,Male,9,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,10.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Life Skills,Social Sciences,0,Urban,Gauteng,78105,GP - City of Tshwane
6409,868100330000016701,Male,9,African/Black,1,1.0,1,2.0,1,1,Primary or secondary school,7.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,0.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,IsiZulu Home Language,English First Additional Language,0,Urban,Mpumalanga,80102,MP - Non-metro
6411,966103450000008901,Male,12,African/Black,1,1.0,1,2.0,1,1,Primary or secondary school,6.0,1.0,1,4,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,1,2,1,2,1.0,1,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,Mathematics,Tshivenda Home Language,0,Traditional,Limpopo,90208,LP - Non-metro
6412,199104200010000601,Male,14,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,6.0,1.0,1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,12.0,2,1,2,2,2,1,2,1.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Life Skills,0,Urban,Western Cape,11107,WC - City of Cape Town
6417,799150000000014801,Female,16,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,2,2,1,2,2.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,1.0,2.0,1.0,Business Studies,Mathematics,0,Urban,Gauteng,78107,GP - City of Tshwane
6418,464101290000018901,Female,7,African/Black,1,1.0,1,1.0,1,1,Primary or secondary school,7.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,0.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Life Skills,English First Additional Language,0,Urban,Free State,40401,FS - Non-metro
9907,464101290000018901,Male,12,African/Black,1,1.0,1,1.0,1,1,Primary or secondary school,7.0,1.0,6,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,5.0,2,1,2,2,1,2,2,6.0,1,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,2.0,Life Orientation,English First Additional Language,0,Urban,Free State,40401,FS - Non-metro
6419,361101410000018701,Male,11,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,7.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,1,2,1.0,1,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,1.0,2.0,1.0,1.0,English First Additional Language,Mathematics,0,Traditional,Northern Cape,30201,NC - Non-metro
10839,361101410000018701,Female,13,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,7.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,2.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,1.0,1.0,1.0,2.0,Technology,Life Skills,0,Traditional,Northern Cape,30201,NC - Non-metro
7150,678100210000035701,Male,15,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,2,2,1,2,0.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Setswana Home Language,Mathematics,0,Urban,North West,60107,NW - Non-metro
9955,678100210000035701,Female,8,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,0.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Life Sciences,Life Orientation,0,Urban,North West,60107,NW - Non-metro
6428,479100650000001801,Female,16,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,7.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,2,2,2,1,2,4.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Natural Sciences,English First Additional Language,0,Urban,Free State,40106,FS - Non-metro
6429,797131790000013401,Male,12,Coloured,1,1.0,1,1.0,1,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,1,2,2,2,1,2,1.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Arts & Culture,Natural Sciences,0,Urban,Gauteng,76101,GP - Ekurhuleni
7284,797131790000013401,Female,12,Coloured,1,1.0,1,1.0,1,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,2,2,2,1,2,83.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,2.0,Social Sciences,Dramatic Arts,0,Urban,Gauteng,76101,GP - Ekurhuleni
6432,260114020000019201,Male,12,African/Black,1,2.0,1,1.0,1,1,Primary or secondary school,6.0,1.0,13,2,1,3.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,1,2,2,2,2,2,0.0,1,1,1,2,2,1,2,0.0,1,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Social Sciences,Mathematics,1,Traditional,Eastern Cape,22201,EC - Buffalo City
6435,470100070000019601,Female,17,African/Black,1,1.0,3,,2,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,1.0,1,1,1,2,2,1,2,2.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,2.0,English First Additional Language,Geography,0,Urban,Free State,40106,FS - Non-metro
6437,375100270000006101,Male,8,Coloured,1,1.0,1,2.0,1,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,1,2,0.0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematics,Afrikaans First Additional Language,0,Urban,Northern Cape,30101,NC - Non-metro
8506,375100270000006101,Male,15,Coloured,1,1.0,1,2.0,1,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,1,2,1.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematics,Afrikaans First Additional Language,0,Urban,Northern Cape,30101,NC - Non-metro
6439,199107550000005701,Male,14,Coloured,1,1.0,1,1.0,1,1,Primary or secondary school,7.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,6.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematics,Physical Sciences,0,Urban,Western Cape,11108,WC - City of Cape Town
6440,566103200000000701,Female,10,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,6.0,1.0,1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,1,2,2,2,1,2,0.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematics,English First Additional Language,0,Urban,KwaZulu-Natal,50102,KZN - Non-metro
11897,566103200000000701,Female,7,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,1,2,2.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,2.0,IsiZulu Home Language,Mathematics,0,Urban,KwaZulu-Natal,50102,KZN - Non-metro
6442,199126200000039701,Female,7,African/Black,2,,1,1.0,1,1,Primary or secondary school,7.0,2.0,-1,3,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,1,2,2,2,1,2,4.0,1,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,Mathematics,Other,0,Urban,Western Cape,11109,WC - City of Cape Town
6443,586100330000001201,Male,10,African/Black,1,2.0,1,1.0,1,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,1,1,2,2,2,2,0.0,1,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,IsiZulu Home Language,English First Additional Language,0,Traditional,KwaZulu-Natal,50201,KZN - Non-metro
8544,586100330000001201,Male,7,African/Black,1,2.0,1,1.0,1,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,0.0,1,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,IsiZulu Home Language,Mathematics,0,Traditional,KwaZulu-Natal,50201,KZN - Non-metro
6444,569101800000013401,Male,9,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,1,2,2,1,2,5.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Life Skills,IsiZulu Home Language,1,Traditional,KwaZulu-Natal,50217,KZN - Non-metro
9872,569101800000013401,Male,13,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,1,2,1,1,2,5.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Life Skills,0,Traditional,KwaZulu-Natal,50217,KZN - Non-metro
7507,986102090000000601,Female,12,African/Black,1,2.0,1,2.0,1,1,Primary or secondary school,6.0,1.0,1,3,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,1,2,1.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Sepedi Home Language,English First Additional Language,0,Traditional,Limpopo,90212,LP - Non-metro
9778,986102090000000601,Female,12,African/Black,1,2.0,1,2.0,1,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,2,2,2,1,2,0.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Mathematics,Sepedi Home Language,0,Traditional,Limpopo,90212,LP - Non-metro
10197,986102090000000601,Female,14,African/Black,1,2.0,1,2.0,1,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,2,2,2,1,2,1.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Economic Management Sciences,Life Orientation,0,Traditional,Limpopo,90212,LP - Non-metro
11068,986102090000000601,Female,10,African/Black,1,2.0,1,2.0,1,1,Primary or secondary school,6.0,1.0,1,3,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,0.0,1,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Mathematics,0,Traditional,Limpopo,90212,LP - Non-metro
6449,546100790000003501,Female,11,African/Black,1,2.0,1,2.0,2,1,Primary or secondary school,5.0,1.0,15,2,2,0.0,1,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,1,2,2,2,2,0.0,1,1,1,1,2,1,2,7.0,1,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,English First Additional Language,Life Skills,0,Traditional,KwaZulu-Natal,50208,KZN - Non-metro
6451,962100590000008301,Female,14,African/Black,2,,2,,2,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,1,1.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,1,2,2,2,2,0.0,1,1,2,2,2,1,2,1.0,1,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Xitsonga Home Language,English First Additional Language,0,Traditional,Limpopo,90211,LP - Non-metro
9283,962100590000008301,Female,17,African/Black,2,,2,,2,1,Primary or secondary school,7.0,2.0,-1,1,2,0.0,1,2.0,1,1.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,1,1,2,2,2,0.0,1,1,1,2,2,1,2,5.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,Xitsonga Home Language,Physical Sciences,0,Traditional,Limpopo,90211,LP - Non-metro
6452,266100620000008701,Male,9,Coloured,1,1.0,1,2.0,2,1,Primary or secondary school,7.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,2,2,2,2,2,2,1.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Afrikaans First Additional Language,0,Urban,Eastern Cape,20103,EC - Non-metro
6453,766101430000007701,Female,16,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,7.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,2,2,1,2,0.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Economics,Mathematics,0,Urban,Gauteng,70401,GP - Non-metro
8613,766101430000007701,Male,15,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,2,2,1,2,4.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematics,Afrikaans First Additional Language,0,Urban,Gauteng,70401,GP - Non-metro
6455,472105860000010601,Female,13,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,2,2,1,2,5.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,Sesotho Home Language,Mathematics,0,Urban,Free State,40201,FS - Non-metro
6456,676103080000016401,Male,11,Indian/Asian,1,1.0,1,1.0,2,1,Primary or secondary school,7.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,1.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Mathematics,0,Urban,North West,60105,NW - Non-metro
6457,506102200000012001,Female,7,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,5.0,1.0,13,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,2,2,2,2,2,2.0,1,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,2.0,Life Skills,English First Additional Language,0,Traditional,KwaZulu-Natal,50212,KZN - Non-metro
6459,162100910000005701,Female,9,Coloured,1,1.0,1,2.0,2,1,Primary or secondary school,7.0,1.0,1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,2.0,1,2,2,2,2,2,2,3.0,1,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Afrikaans First Additional Language,Mathematics,0,Urban,Western Cape,10103,WC - Non-metro
6461,872102450000029101,Male,7,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,1.0,1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,1.0,2,2,2,2,2,1,2,2.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,IsiNdebele Home Language,English First Additional Language,0,Traditional,Mpumalanga,80103,MP - Non-metro
6462,987100960000003001,Female,14,African/Black,1,1.0,1,2.0,1,1,Primary or secondary school,5.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,2,2,1,2,2.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,2.0,English First Additional Language,Natural Sciences,0,Traditional,Limpopo,90216,LP - Non-metro
8976,987100960000003001,Male,8,African/Black,1,1.0,1,2.0,1,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,2,2,2,2,2,1,0.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Mathematics,0,Traditional,Limpopo,90216,LP - Non-metro
7893,982102080190007301,Male,14,African/Black,1,1.0,1,2.0,1,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,1,2,2,2,2,0.0,1,1,2,2,2,1,1,0.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Natural Sciences,0,Traditional,Limpopo,90207,LP - Non-metro
6468,978101720000005001,Male,7,African/Black,1,2.0,1,2.0,1,1,Primary or secondary school,5.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,5.0,1,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Sepedi Home Language,English First Additional Language,0,Traditional,Limpopo,90204,LP - Non-metro
6496,978101720000005001,Male,15,African/Black,1,2.0,1,2.0,1,1,Primary or secondary school,6.0,1.0,2,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,1,2,2,2,1,2,2.0,1,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Physical Sciences,0,Traditional,Limpopo,90204,LP - Non-metro
6834,978101720000005001,Female,8,African/Black,1,2.0,1,2.0,1,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,5.0,1,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Sepedi Home Language,Mathematics,0,Traditional,Limpopo,90204,LP - Non-metro
6469,597100470000011601,Male,8,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,6.0,1.0,6,2,1,4.0,2,0.0,1,3.0,2,0.0,2,0.0,2,0.0,2.0,2.0,1,1,1,2,2,2,0.0,1,2,1,1,2,1,2,5.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,English First Additional Language,Mathematics,0,Traditional,KwaZulu-Natal,50217,KZN - Non-metro
8519,597100470000011601,Female,13,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,1,3.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,1,1,1,2,2,2,3.0,2,1,2,1,2,1,2,4.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,1.0,2.0,Economic Management Sciences,Mathematics,0,Traditional,KwaZulu-Natal,50217,KZN - Non-metro
6470,166103680000011401,Female,9,Coloured,1,1.0,1,2.0,2,1,Primary or secondary school,7.0,1.0,1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,5.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Afrikaans First Additional Language,English First Additional Language,0,Urban,Western Cape,10103,WC - Non-metro
7601,166103680000011401,Male,11,Coloured,1,1.0,1,2.0,2,1,Primary or secondary school,6.0,1.0,1,4,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,2,2,2,2,2,2.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Mathematics,0,Urban,Western Cape,10103,WC - Non-metro
6471,797129370000010801,Female,7,White,1,1.0,1,1.0,1,1,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,1.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Afrikaans First Additional Language,English First Additional Language,0,Urban,Gauteng,76105,GP - Ekurhuleni
6472,665101590000010001,Male,9,African/Black,1,1.0,1,2.0,1,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,0.0,1,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Technology,Mathematics,0,Traditional,North West,60208,NW - Non-metro
6483,674102530000001101,Male,14,African/Black,1,2.0,1,2.0,1,1,Primary or secondary school,7.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,4.0,1,1,2,2,2,1,2,4.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,Mathematics,Social Sciences,0,Urban,North West,60102,NW - Non-metro
6487,360100460000007501,Male,16,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,6.0,2.0,-1,1,1,3.0,1,1.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,1,1,1,2,2,2,0.0,1,1,1,2,1,1,2,0.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Mathematics,0,Traditional,Northern Cape,30201,NC - Non-metro
6493,461100090000012301,Female,7,African/Black,1,1.0,1,2.0,1,1,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,1,2,6.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Life Skills,IsiXhosa Home Language,0,Urban,Free State,40105,FS - Non-metro
