ID,UQNO,Q12Gender,Q13Age,Q14Population,Q15Mothaliv,Q16Mothparthh,Q17Fathaliv,Q18Fathparthh,Q19G_Parparthh,Q22Attend,Q23Eduinst,Q24AGE_GR1,Q25Miss_Day,Q26Miss_Rsn,Q27Daysabsent,Q28Everattend,Q51EXTRAWORK_W,Q51TIME,Q52ABEG_LSTW,Q52BBEG_LSTYR,Q53AFARMWRK_Y,Q53BFETCHWATER_Y,Q53CFETCHWOOD_Y,Q53DPRODHHGDS_Y,Q53ECONSTRUC_Y,Q53FCATCHFOOD_Y,Q54TIME,Q71HHTASKS,Q72TIME,Q741AFTERSCH,Q742BEFORESCH,Q743WEEKEND,Q75SCHOOL_CHORES,Q76TIME,Q77DIFF,Q78BSUBCODE,Stratum
12428,271101980000004288,2,8,1,1,1,2,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,1,2.0,2,2,2,1,2,2,2,2,12.0,1,10.0,1.0,2.0,1.0,2,0.0,2,Natural Sciences,20204
12429,661106730000022144,2,14,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,9.0,1.0,2.0,1.0,2,0.0,1,Social Sciences,60201
12430,974102590000004352,1,14,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,8.0,1.0,2.0,1.0,2,0.0,1,English First Additional Language,90101
12431,166100830000010112,1,8,1,1,1,2,2,2,1,2.0,7.0,1.0,2.0,5.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,1,Mathematics,10109
12432,965102870000012544,2,16,1,1,2,1,2,1,1,2.0,6.0,1.0,14.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,12.0,1.0,2.0,1.0,1,2.0,1,Tshivenda Home Language,90212
12433,966103740000001664,1,17,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,1,1.0,2,2,2,1,2,2,2,2,17.0,1,2.0,2.0,2.0,1.0,2,0.0,2,Mathematics,90101
12434,599107570170000640,2,11,1,1,1,2,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,6.0,1.0,2.0,1.0,1,1.0,1,Mathematics,55107
12435,968106940000004992,1,17,1,1,2,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,1,Mathematics,90202
12436,472103270000008576,1,9,1,1,2,1,2,1,1,2.0,5.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Mathematics,40102
12438,797144890000013440,1,16,1,2,2,2,2,1,1,2.0,7.0,2.0,-1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,15.0,1.0,2.0,1.0,2,0.0,2,Mathematics,76103
12439,799121980000023040,1,14,1,1,2,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Mathematics,78111
12440,760113060000009472,2,12,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,5.0,1.0,2.0,1.0,2,0.0,2,Dramatic Arts,70102
12441,199142790000011008,2,11,2,1,1,1,1,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Mathematics,11108
12442,478102020000015616,1,13,1,1,1,1,2,1,1,2.0,7.0,2.0,-1.0,3.0,1,2,0.0,2,1,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,1,0.0,2,English First Additional Language,40108
12443,292105160000015232,1,17,1,1,2,1,2,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,2,0.0,2,Mathematics,20210
12444,529100640000002496,2,11,1,1,1,1,2,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,1,1.0,1,English First Additional Language,50208
12445,294101690000004416,1,17,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,1,5.0,2,2,2,1,2,2,2,2,5.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Mathematics,20216
12446,961101610000006272,2,9,1,1,2,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,2.0,1,1.0,2,Mathematics,90205
12447,798129630000004352,1,17,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,1,English First Additional Language,77106
12450,968109640000007168,2,12,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,90201
12451,968109040000014080,2,10,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Social Sciences,90211
12452,297100340000005120,1,14,1,1,1,1,1,2,1,2.0,8.0,2.0,-1.0,3.0,1,1,6.0,2,2,1,1,1,2,2,2,7.0,1,3.0,1.0,2.0,1.0,2,0.0,1,English First Additional Language,20219
12454,286101220000002304,2,9,1,1,1,1,2,2,1,2.0,7.0,1.0,15.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,1,4.0,2,English First Additional Language,20220
12455,297103210000006720,1,12,1,1,2,1,1,2,1,2.0,7.0,2.0,-1.0,1.0,1,1,2.0,2,2,1,1,1,2,2,2,6.0,1,2.0,1.0,1.0,1.0,2,0.0,2,English First Additional Language,20218
12456,294108860000002624,1,8,1,1,2,1,2,2,1,2.0,5.0,2.0,-1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,IsiXhosa Home Language,20210
12457,199113820000017408,2,10,1,1,1,2,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,1.0,1.0,1,1.0,2,Mathematics,11109
12458,526100530000008320,2,15,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,1,1.0,2,2,2,1,1,2,2,2,0.0,1,2.0,2.0,2.0,1.0,1,0.0,2,English First Additional Language,50210
12459,966102950000002560,2,13,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,6.0,1.0,2.0,1.0,1,1.0,1,Mathematics,90202
12460,677100520000010880,1,10,2,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,60104
12461,871105360000000256,1,7,1,1,1,1,1,2,1,2.0,5.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,Life Skills,80208
12462,872101390000003840,2,16,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,8.0,1.0,2.0,1.0,2,0.0,2,Mathematics,80201
12463,575101790000001600,1,17,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,1,4.0,2,2,2,1,2,2,2,2,4.0,1,3.0,2.0,2.0,1.0,2,0.0,2,Social Sciences,50216
12464,797113010000020096,2,14,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,1,30.0,2,Mathematics,76107
12465,799147730000013440,1,8,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,English First Additional Language,78107
12467,166102950000015104,2,8,2,1,1,1,2,1,1,2.0,8.0,1.0,6.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Mathematics,10111
12468,664101790000005888,2,10,1,1,1,1,2,1,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,1,2,2,2,2,2.0,1,1.0,1.0,2.0,1.0,1,1.0,2,Social Sciences,60202
12471,577100250000019328,2,10,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,2.0,2,English First Additional Language,50205
12472,585100570000003840,2,9,1,1,1,1,1,1,1,2.0,6.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,1,1.0,2,English First Additional Language,50205
12473,966109950000007168,2,13,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,7.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,90204
12474,966108060000009088,1,16,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,1,7.0,2,2,1,1,2,2,2,2,25.0,1,4.0,1.0,2.0,1.0,2,0.0,2,Tshivenda Home Language,90208
12475,864100050000011904,1,9,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Mathematics,80301
12476,962102250000012416,1,8,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Xitsonga Home Language,90209
12477,877103350000011264,1,12,1,1,1,1,2,1,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,1,1.0,2,Xitsonga Home Language,80204
12479,381100470000004928,2,17,4,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,2,0.0,2,Mathematics,30104
12480,798102570000014080,2,7,1,1,1,1,2,2,1,2.0,5.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Life Skills,77113
12482,291102320000003584,1,10,1,1,1,1,2,1,1,2.0,7.0,2.0,-1.0,2.0,1,1,3.0,2,2,2,1,2,2,2,2,5.0,1,5.0,1.0,2.0,1.0,1,1.0,2,IsiXhosa Home Language,20210
12483,506103430000004992,1,11,1,1,1,1,1,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Geography,50105
12484,538101470000000384,2,17,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,1,1.0,2,Mathematics,50210
12485,799117990000000768,1,15,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Social Sciences,78108
12486,760110180000015104,2,11,1,1,2,3,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,1,3.0,1,English First Additional Language,70104
12487,295103510000006208,1,12,1,1,2,1,2,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,1,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Mathematics,20202
12488,660103380000019456,1,17,1,2,2,1,2,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,2,0.0,2,Tourism,60208
12489,165101210000004416,2,14,1,1,1,1,1,2,1,2.0,7.0,1.0,2.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,2.0,2.0,1.0,2,0.0,2,Mathematics,10110
12490,661106730000013312,1,7,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Setswana Home Language,60201
12491,295102730000014976,2,9,1,1,2,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,1,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,IsiXhosa Home Language,20206
12492,538103520000005312,1,7,1,1,1,1,1,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Life Orientation,50212
12493,292101100000019072,1,9,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,1,4.0,2,2,1,1,2,2,2,2,16.0,2,0.0,2.0,2.0,2.0,2,0.0,2,English First Additional Language,20215
12494,970100020000013440,2,13,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,1,2,2,2,2,1.0,1,9.0,2.0,2.0,1.0,1,1.0,1,Sepedi Home Language,90213
12495,968106940000012800,1,17,1,1,2,1,2,1,1,2.0,5.0,2.0,-1.0,1.0,1,1,1.0,2,2,2,1,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,1,Life Sciences,90202
12496,294108860000009024,2,14,1,1,1,1,1,2,1,2.0,5.0,1.0,1.0,3.0,1,1,5.0,2,2,1,1,1,2,2,2,12.0,1,10.0,1.0,2.0,1.0,2,0.0,2,Mathematics,20210
12497,576102310000008384,2,16,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,1,7.0,2,2,2,1,2,2,2,2,0.0,1,6.0,1.0,2.0,1.0,2,0.0,1,Mathematics,50301
12498,871100080000014848,1,10,1,1,1,1,2,2,1,1.0,,2.0,-1.0,2.0,1,1,1.0,2,2,2,1,2,2,2,2,1.0,1,1.0,2.0,2.0,1.0,1,1.0,2,Mathematics,80207
12499,799148220000008064,1,16,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,1,1.0,2,Life Orientation,78108
12501,260116300000026016,2,12,1,1,1,2,2,1,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Mathematics,22102
12502,292101630000008128,1,13,1,1,1,1,2,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,6.0,1.0,2.0,1.0,1,3.0,1,English First Additional Language,20212
12503,381100370000073920,2,12,1,1,1,1,1,2,1,2.0,5.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,1,English First Additional Language,30102
12504,469102250000020224,2,14,1,1,1,1,2,2,1,2.0,5.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,1,Life Sciences,40102
12506,594101260000004864,1,17,1,1,2,2,2,1,1,2.0,7.0,1.0,13.0,5.0,1,1,2.0,2,2,2,1,1,2,2,2,2.0,1,3.0,2.0,2.0,1.0,1,1.0,2,Mathematics,50206
12507,538100660000009920,1,13,1,1,1,1,2,2,1,2.0,6.0,1.0,1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,5.0,1.0,2.0,1.0,2,0.0,2,Mathematics,50204
12508,166100060000009216,2,13,4,1,1,1,1,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Life Skills,10102
12509,282105080000011616,2,8,1,1,1,1,1,1,1,2.0,6.0,2.0,-1.0,1.0,1,1,1.0,2,2,2,1,2,2,2,2,3.0,1,1.0,1.0,2.0,2.0,2,0.0,2,Mathematics,20207
12510,661106810000003840,1,7,1,1,1,1,2,2,1,2.0,7.0,2.0,-1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,60106
12512,292102120000001088,1,17,1,1,1,1,2,1,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,5.0,1.0,2.0,1.0,2,0.0,2,Mathematics,20217
12514,538101470000002304,2,9,1,1,1,1,2,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,1,1.0,2,Mathematics,50210
12515,799126900000027648,1,10,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Physical Sciences,78106
12516,566105620000005504,1,7,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Mathematics,50102
12517,514101290000019712,2,8,1,1,1,1,2,1,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,10.0,1.0,2.0,1.0,2,0.0,2,IsiZulu Home Language,50108
12518,590100210000022144,2,10,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,50217
12520,369100270000004992,2,12,2,1,1,1,2,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,2.0,2,0.0,2,English First Additional Language,30103
12521,469102250000001792,1,7,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,1,1.0,1,Dramatic Arts,40102
12522,164100090000011296,2,14,2,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Accounting,10103
12523,377100220000005824,2,7,2,1,1,1,2,2,1,2.0,6.0,1.0,13.0,4.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Life Sciences,30301
12524,591102270000010496,2,15,1,1,1,1,1,2,1,2.0,5.0,2.0,-1.0,2.0,1,1,4.0,2,2,2,1,1,2,2,2,4.0,1,4.0,1.0,2.0,1.0,1,0.0,1,English First Additional Language,50216
12527,873102160000000384,1,13,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,1,1.0,2,Life Orientation,80201
12528,260111580000025696,1,13,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,1,1.0,2,2,1,2,2,2,2,2,1.0,1,5.0,1.0,2.0,1.0,2,0.0,2,Life Orientation,22104
12529,662100870190003584,2,17,1,1,1,1,2,2,1,2.0,6.0,1.0,1.0,2.0,1,1,1.0,2,2,2,1,2,2,2,2,2.0,1,10.0,1.0,2.0,1.0,1,1.0,2,English First Additional Language,60402
12531,874110050000011136,1,14,1,1,1,2,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,1.0,1.0,1,1.0,1,Mathematics,80205
12532,478102150000006400,2,12,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,40103
12533,499100270000006016,1,12,1,1,1,1,1,2,1,2.0,6.0,1.0,15.0,2.0,1,1,2.0,2,2,2,2,2,2,2,1,2.0,1,5.0,1.0,2.0,1.0,1,1.0,1,English First Additional Language,44101
12534,499102290000013632,2,12,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,8.0,1.0,1.0,1.0,1,1.0,2,Sesotho Home Language,44101
12535,464100650000004288,2,14,1,1,2,1,2,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,0.0,2,English First Additional Language,40104
12536,260109440000004288,2,8,1,1,1,1,2,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Mathematics,22102
12537,598101900000015360,1,9,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,1,1,1,2,2,16.0,1,4.0,1.0,2.0,1.0,2,0.0,1,English First Additional Language,50102
12538,260112870000012512,2,15,1,1,1,2,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,0.0,2.0,2.0,1.0,1,0.0,2,Business Studies,22102
12539,361101850000011584,1,15,1,1,1,2,2,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,1,2,2,2,2,1.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Setswana Home Language,30201
12541,760104280000013184,2,9,1,1,2,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,1,3.0,2,Mathematics,70104
12542,299120250000003712,1,13,1,1,1,1,2,2,2,-1.0,,,-1.0,,2,2,0.0,2,2,2,2,2,2,2,2,0.0,1,7.0,,,,2,0.0,2,,23106
12543,163101150000012416,2,10,2,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Mathematics,10109
12544,264100900000020416,1,15,4,1,1,1,1,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Dramatic Arts,20107
12545,873102160000011264,1,17,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,1,English First Additional Language,80201
12546,271101620000008416,2,16,1,1,2,1,2,1,1,2.0,7.0,1.0,1.0,2.0,1,1,3.0,2,2,2,1,2,2,2,2,18.0,1,4.0,1.0,2.0,1.0,2,0.0,2,Agricultural Science,20220
12548,968101320000000640,1,11,1,1,2,2,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,1,2.0,1,English First Additional Language,90212
12549,797108470000123648,2,10,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,1,30.0,1,Natural Sciences,76103
12552,798157360000006912,1,10,1,1,1,1,1,2,1,1.0,,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Arts & Culture,77109
12553,514102350000012608,2,11,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,19.0,1.0,2.0,1.0,2,0.0,2,Life Skills,50109
12554,598101940000006016,1,11,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,3.0,1,2,0.0,2,2,2,1,1,1,2,2,22.0,1,2.0,1.0,2.0,1.0,2,0.0,1,Life Skills,50109
12555,672102250000024064,1,17,1,1,1,1,2,2,1,2.0,7.0,2.0,-1.0,2.0,1,1,1.0,2,2,2,1,1,2,2,2,3.0,1,2.0,1.0,2.0,1.0,1,0.0,1,Mathematical Literacy,60205
12556,961102160000010752,1,13,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,1,4.0,2,2,1,1,2,2,2,1,40.0,1,1.0,1.0,2.0,1.0,1,1.0,1,English First Additional Language,90211
12557,982104070000002560,1,17,1,1,1,1,2,2,1,2.0,6.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,Mathematics,90212
12558,662106790000008704,1,11,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,1,6.0,2,Mathematics,60101
12559,860101510000007936,1,8,1,1,1,1,2,2,1,2.0,6.0,1.0,4.0,2.0,1,1,5.0,2,2,2,1,1,2,2,2,0.0,1,2.0,1.0,2.0,1.0,1,1.0,2,English First Additional Language,80207
12560,561101290000017728,1,10,1,1,1,1,2,1,1,2.0,6.0,1.0,1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,1,3.0,1,English First Additional Language,50212
12561,877105260000001152,1,7,1,1,1,1,2,1,1,2.0,6.0,1.0,1.0,4.0,1,2,0.0,2,2,2,2,1,2,2,2,2.0,1,1.0,1.0,2.0,1.0,1,1.0,2,Xitsonga Home Language,80204
12562,504100420000000192,2,8,1,1,1,2,2,1,1,2.0,5.0,2.0,-1.0,2.0,1,1,1.0,2,2,2,1,2,2,2,2,1.0,1,4.0,1.0,2.0,1.0,1,4.0,2,IsiZulu Home Language,50206
12563,584100520000011520,2,10,1,1,1,1,2,1,1,2.0,7.0,2.0,-1.0,1.0,1,1,6.0,2,2,1,1,1,2,2,2,28.0,1,10.0,1.0,2.0,1.0,1,2.0,1,Life Orientation,50209
12564,472105730000008320,2,9,1,1,2,3,2,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,1,Sesotho Home Language,40201
12565,982104000000009600,1,17,1,1,1,1,1,2,1,2.0,5.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,Physical Sciences,90214
12566,799148110100002048,1,12,1,1,2,1,2,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Social Sciences,78108
12567,299115440000009088,1,9,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,1,Social Sciences,23101
12568,469100930000003328,1,9,2,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,English First Additional Language,40103
